fecha,plato,porciones_vendidas,hora_servicio,dia_semana,es_fin_semana,condicion_climatica,evento_local,tipo_promocion,mes,trimestre
2024-05-05,Chancho a la Cruz,47,20,Domingo,1,Soleado,Ninguno,Ninguna,5,2
2024-05-06,Chancho a la Cruz,34,19,Lunes,0,Soleado,Ninguno,Ninguna,5,2
2024-05-07,Chancho a la Cruz,33,21,Martes,0,Nublado,Ninguno,Ninguna,5,2
2024-05-08,Chancho a la Cruz,41,19,Miércoles,0,Soleado,Ninguno,Ninguna,5,2
2024-05-09,Chancho a la Cruz,35,17,Jueves,0,Nublado,Ninguno,Ninguna,5,2
2024-05-10,Chancho a la Cruz,49,20,Viernes,1,Nublado,Ninguno,Ninguna,5,2
2024-05-11,Chancho a la Cruz,46,15,Sábado,1,Soleado,Ninguno,Ninguna,5,2
2024-05-12,Chancho a la Cruz,44,22,Domingo,1,Lluvioso,Ninguno,Ninguna,5,2
2024-05-13,Chancho a la Cruz,32,17,Lunes,0,Soleado,Ninguno,Ninguna,5,2
2024-05-14,Chancho a la Cruz,30,18,Martes,0,Soleado,Ninguno,Ninguna,5,2
2024-05-15,Chancho a la Cruz,30,19,Miércoles,0,Soleado,Ninguno,Ninguna,5,2
2024-05-16,Chancho a la Cruz,33,20,Jueves,0,Soleado,Ninguno,Ninguna,5,2
2024-05-17,Chancho a la Cruz,46,20,Viernes,1,Soleado,Ninguno,Ninguna,5,2
2024-05-18,Chancho a la Cruz,43,18,Sábado,1,Soleado,Ninguno,Ninguna,5,2
2024-05-19,Chancho a la Cruz,40,19,Domingo,1,Nublado,Ninguno,Ninguna,5,2
2024-05-20,Chancho a la Cruz,33,18,Lunes,0,Lluvioso,Ninguno,Ninguna,5,2
2024-05-21,Chancho a la Cruz,42,21,Martes,0,Soleado,Ninguno,Descuento,5,2
2024-05-22,Chancho a la Cruz,43,18,Miércoles,0,Nublado,Ninguno,Descuento,5,2
2024-05-23,Chancho a la Cruz,36,16,Jueves,0,Nublado,Ninguno,Ninguna,5,2
2024-05-24,Chancho a la Cruz,47,17,Viernes,1,Nublado,Ninguno,Ninguna,5,2
2024-05-25,Chancho a la Cruz,47,20,Sábado,1,Soleado,Ninguno,Ninguna,5,2
2024-05-26,Chancho a la Cruz,49,21,Domingo,1,Soleado,Ninguno,Ninguna,5,2
2024-05-27,Chancho a la Cruz,44,19,Lunes,0,Nublado,Ninguno,Descuento,5,2
2024-05-28,Chancho a la Cruz,32,19,Martes,0,Lluvioso,Ninguno,Ninguna,5,2
2024-05-29,Chancho a la Cruz,45,19,Miércoles,0,Lluvioso,Ninguno,2x1,5,2
2024-05-30,Chancho a la Cruz,34,17,Jueves,0,Nublado,Ninguno,Ninguna,5,2
2024-05-31,Chancho a la Cruz,51,19,Viernes,1,Soleado,Feriado,Ninguna,5,2
2024-06-01,Chancho a la Cruz,50,18,Sábado,1,Lluvioso,Ninguno,Ninguna,6,2
2024-06-02,Chancho a la Cruz,47,20,Domingo,1,Nublado,Ninguno,Ninguna,6,2
2024-06-03,Chancho a la Cruz,31,15,Lunes,0,Nublado,Ninguno,Ninguna,6,2
2024-06-04,Chancho a la Cruz,38,16,Martes,0,Nublado,Festival,Ninguna,6,2
2024-06-05,Chancho a la Cruz,35,15,Miércoles,0,Lluvioso,Ninguno,Ninguna,6,2
2024-06-06,Chancho a la Cruz,33,22,Jueves,0,Soleado,Ninguno,Ninguna,6,2
2024-06-07,Chancho a la Cruz,44,19,Viernes,1,Nublado,Ninguno,Ninguna,6,2
2024-06-08,Chancho a la Cruz,44,20,Sábado,1,Soleado,Ninguno,Ninguna,6,2
2024-06-09,Chancho a la Cruz,49,20,Domingo,1,Soleado,Ninguno,Ninguna,6,2
2024-06-10,Chancho a la Cruz,45,18,Lunes,0,Soleado,Ninguno,Descuento,6,2
2024-06-11,Chancho a la Cruz,37,21,Martes,0,Soleado,Ninguno,Ninguna,6,2
2024-06-12,Chancho a la Cruz,37,21,Miércoles,0,Soleado,Ninguno,Ninguna,6,2
2024-06-13,Chancho a la Cruz,39,20,Jueves,0,Soleado,Ninguno,Ninguna,6,2
2024-06-14,Chancho a la Cruz,46,20,Viernes,1,Nublado,Ninguno,Ninguna,6,2
2024-06-15,Chancho a la Cruz,47,20,Sábado,1,Nublado,Ninguno,Ninguna,6,2
2024-06-16,Chancho a la Cruz,50,20,Domingo,1,Lluvioso,Ninguno,Ninguna,6,2
2024-06-17,Chancho a la Cruz,34,19,Lunes,0,Soleado,Ninguno,Ninguna,6,2
2024-06-18,Chancho a la Cruz,35,20,Martes,0,Lluvioso,Ninguno,Ninguna,6,2
2024-06-19,Chancho a la Cruz,28,19,Miércoles,0,Nublado,Ninguno,Ninguna,6,2
2024-06-20,Chancho a la Cruz,33,16,Jueves,0,Soleado,Ninguno,Ninguna,6,2
2024-06-21,Chancho a la Cruz,45,18,Viernes,1,Soleado,Ninguno,Ninguna,6,2
2024-06-22,Chancho a la Cruz,46,18,Sábado,1,Soleado,Ninguno,Ninguna,6,2
2024-06-23,Chancho a la Cruz,45,17,Domingo,1,Nublado,Ninguno,Ninguna,6,2
2024-06-24,Chancho a la Cruz,37,18,Lunes,0,Soleado,Ninguno,Ninguna,6,2
2024-06-25,Chancho a la Cruz,41,22,Martes,0,Soleado,Ninguno,2x1,6,2
2024-06-26,Chancho a la Cruz,33,18,Miércoles,0,Soleado,Ninguno,Ninguna,6,2
2024-06-27,Chancho a la Cruz,34,18,Jueves,0,Lluvioso,Ninguno,Ninguna,6,2
2024-06-28,Chancho a la Cruz,42,18,Viernes,1,Nublado,Ninguno,Ninguna,6,2
2024-06-29,Chancho a la Cruz,49,19,Sábado,1,Lluvioso,Ninguno,Ninguna,6,2
2024-06-30,Chancho a la Cruz,46,19,Domingo,1,Nublado,Ninguno,Ninguna,6,2
2024-07-01,Chancho a la Cruz,35,20,Lunes,0,Nublado,Ninguno,Ninguna,7,3
2024-07-02,Chancho a la Cruz,36,16,Martes,0,Nublado,Ninguno,Ninguna,7,3
2024-07-03,Chancho a la Cruz,32,20,Miércoles,0,Soleado,Ninguno,Ninguna,7,3
2024-07-04,Chancho a la Cruz,38,18,Jueves,0,Soleado,Ninguno,Ninguna,7,3
2024-07-05,Chancho a la Cruz,45,21,Viernes,1,Soleado,Ninguno,Ninguna,7,3
2024-07-06,Chancho a la Cruz,40,19,Sábado,1,Soleado,Ninguno,Ninguna,7,3
2024-07-07,Chancho a la Cruz,55,18,Domingo,1,Soleado,Ninguno,Descuento,7,3
2024-07-08,Chancho a la Cruz,34,21,Lunes,0,Soleado,Ninguno,Ninguna,7,3
2024-07-09,Chancho a la Cruz,34,18,Martes,0,Lluvioso,Ninguno,Ninguna,7,3
2024-07-10,Chancho a la Cruz,38,17,Miércoles,0,Lluvioso,Ninguno,Ninguna,7,3
2024-07-11,Chancho a la Cruz,32,19,Jueves,0,Soleado,Ninguno,Ninguna,7,3
2024-07-12,Chancho a la Cruz,45,16,Viernes,1,Soleado,Ninguno,Ninguna,7,3
2024-07-13,Chancho a la Cruz,49,20,Sábado,1,Soleado,Ninguno,Ninguna,7,3
2024-07-14,Chancho a la Cruz,49,19,Domingo,1,Soleado,Ninguno,Ninguna,7,3
2024-07-15,Chancho a la Cruz,35,18,Lunes,0,Nublado,Ninguno,Ninguna,7,3
2024-07-16,Chancho a la Cruz,35,16,Martes,0,Soleado,Ninguno,Ninguna,7,3
2024-07-17,Chancho a la Cruz,44,19,Miércoles,0,Soleado,Ninguno,Menu del Dia,7,3
2024-07-18,Chancho a la Cruz,29,20,Jueves,0,Nublado,Ninguno,Ninguna,7,3
2024-07-19,Chancho a la Cruz,49,17,Viernes,1,Lluvioso,Ninguno,Ninguna,7,3
2024-07-20,Chancho a la Cruz,51,19,Sábado,1,Nublado,Ninguno,Ninguna,7,3
2024-07-21,Chancho a la Cruz,49,17,Domingo,1,Soleado,Ninguno,Ninguna,7,3
2024-07-22,Chancho a la Cruz,33,19,Lunes,0,Soleado,Ninguno,Ninguna,7,3
2024-07-23,Chancho a la Cruz,29,20,Martes,0,Soleado,Ninguno,Ninguna,7,3
2024-07-24,Chancho a la Cruz,35,22,Miércoles,0,Soleado,Ninguno,Ninguna,7,3
2024-07-25,Chancho a la Cruz,32,23,Jueves,0,Soleado,Ninguno,Ninguna,7,3
2024-07-26,Chancho a la Cruz,47,19,Viernes,1,Soleado,Ninguno,Ninguna,7,3
2024-07-27,Chancho a la Cruz,56,19,Sábado,1,Soleado,Festival,Ninguna,7,3
2024-07-28,Chancho a la Cruz,46,19,Domingo,1,Lluvioso,Ninguno,Ninguna,7,3
2024-07-29,Chancho a la Cruz,37,18,Lunes,0,Soleado,Ninguno,Ninguna,7,3
2024-07-30,Chancho a la Cruz,35,21,Martes,0,Soleado,Ninguno,Ninguna,7,3
2024-07-31,Chancho a la Cruz,37,18,Miércoles,0,Soleado,Ninguno,Ninguna,7,3
2024-08-01,Chancho a la Cruz,35,19,Jueves,0,Soleado,Ninguno,Ninguna,8,3
2024-08-02,Chancho a la Cruz,49,18,Viernes,1,Soleado,Ninguno,Ninguna,8,3
2024-08-03,Chancho a la Cruz,50,16,Sábado,1,Soleado,Ninguno,Ninguna,8,3
2024-08-04,Chancho a la Cruz,44,16,Domingo,1,Soleado,Ninguno,Ninguna,8,3
2024-08-05,Chancho a la Cruz,35,17,Lunes,0,Soleado,Ninguno,Ninguna,8,3
2024-08-06,Chancho a la Cruz,38,20,Martes,0,Nublado,Ninguno,Ninguna,8,3
2024-08-07,Chancho a la Cruz,35,18,Miércoles,0,Soleado,Ninguno,Ninguna,8,3
2024-08-08,Chancho a la Cruz,35,17,Jueves,0,Soleado,Ninguno,Ninguna,8,3
2024-08-09,Chancho a la Cruz,44,21,Viernes,1,Nublado,Ninguno,Ninguna,8,3
2024-08-10,Chancho a la Cruz,50,17,Sábado,1,Soleado,Ninguno,Ninguna,8,3
2024-08-11,Chancho a la Cruz,43,22,Domingo,1,Soleado,Ninguno,Ninguna,8,3
2024-08-12,Chancho a la Cruz,38,18,Lunes,0,Lluvioso,Ninguno,Ninguna,8,3
2024-08-13,Chancho a la Cruz,34,21,Martes,0,Lluvioso,Ninguno,Ninguna,8,3
2024-08-14,Chancho a la Cruz,43,16,Miércoles,0,Nublado,Ninguno,Descuento,8,3
2024-08-15,Chancho a la Cruz,35,21,Jueves,0,Soleado,Ninguno,Ninguna,8,3
2024-08-16,Chancho a la Cruz,48,19,Viernes,1,Soleado,Ninguno,Ninguna,8,3
2024-08-17,Chancho a la Cruz,49,20,Sábado,1,Lluvioso,Ninguno,Ninguna,8,3
2024-08-18,Chancho a la Cruz,49,16,Domingo,1,Nublado,Ninguno,Ninguna,8,3
2024-08-19,Chancho a la Cruz,37,0,Lunes,0,Soleado,Ninguno,Ninguna,8,3
2024-08-20,Chancho a la Cruz,38,19,Martes,0,Nublado,Ninguno,Ninguna,8,3
2024-08-21,Chancho a la Cruz,33,18,Miércoles,0,Nublado,Ninguno,Ninguna,8,3
2024-08-22,Chancho a la Cruz,32,20,Jueves,0,Soleado,Ninguno,Ninguna,8,3
2024-08-23,Chancho a la Cruz,60,19,Viernes,1,Soleado,Festival,Ninguna,8,3
2024-08-24,Chancho a la Cruz,48,20,Sábado,1,Nublado,Ninguno,Ninguna,8,3
2024-08-25,Chancho a la Cruz,50,16,Domingo,1,Soleado,Ninguno,Ninguna,8,3
2024-08-26,Chancho a la Cruz,35,20,Lunes,0,Soleado,Ninguno,Ninguna,8,3
2024-08-27,Chancho a la Cruz,39,19,Martes,0,Soleado,Ninguno,Ninguna,8,3
2024-08-28,Chancho a la Cruz,37,18,Miércoles,0,Soleado,Ninguno,Ninguna,8,3
2024-08-29,Chancho a la Cruz,35,21,Jueves,0,Soleado,Ninguno,Ninguna,8,3
2024-08-30,Chancho a la Cruz,59,18,Viernes,1,Lluvioso,Ninguno,2x1,8,3
2024-08-31,Chancho a la Cruz,55,19,Sábado,1,Nublado,Ninguno,2x1,8,3
2024-09-01,Chancho a la Cruz,44,19,Domingo,1,Soleado,Ninguno,Ninguna,9,3
2024-09-02,Chancho a la Cruz,36,15,Lunes,0,Nublado,Ninguno,Ninguna,9,3
2024-09-03,Chancho a la Cruz,35,18,Martes,0,Soleado,Ninguno,Ninguna,9,3
2024-09-04,Chancho a la Cruz,34,19,Miércoles,0,Soleado,Ninguno,Ninguna,9,3
2024-09-05,Chancho a la Cruz,41,15,Jueves,0,Nublado,Ninguno,2x1,9,3
2024-09-06,Chancho a la Cruz,54,19,Viernes,1,Soleado,Ninguno,Menu del Dia,9,3
2024-09-07,Chancho a la Cruz,45,20,Sábado,1,Lluvioso,Ninguno,Ninguna,9,3
2024-09-08,Chancho a la Cruz,48,18,Domingo,1,Soleado,Ninguno,Ninguna,9,3
2024-09-09,Chancho a la Cruz,37,16,Lunes,0,Soleado,Ninguno,Ninguna,9,3
2024-09-10,Chancho a la Cruz,42,23,Martes,0,Lluvioso,Fiesta,Ninguna,9,3
2024-09-11,Chancho a la Cruz,33,0,Miércoles,0,Soleado,Ninguno,Ninguna,9,3
2024-09-12,Chancho a la Cruz,39,20,Jueves,0,Soleado,Ninguno,Menu del Dia,9,3
2024-09-13,Chancho a la Cruz,60,19,Viernes,1,Soleado,Festival,Ninguna,9,3
2024-09-14,Chancho a la Cruz,47,20,Sábado,1,Soleado,Ninguno,Ninguna,9,3
2024-09-15,Chancho a la Cruz,49,20,Domingo,1,Lluvioso,Ninguno,Ninguna,9,3
2024-09-16,Chancho a la Cruz,36,20,Lunes,0,Soleado,Ninguno,Ninguna,9,3
2024-09-17,Chancho a la Cruz,36,16,Martes,0,Soleado,Ninguno,Ninguna,9,3
2024-09-18,Chancho a la Cruz,43,18,Miércoles,0,Soleado,Ninguno,2x1,9,3
2024-09-19,Chancho a la Cruz,39,17,Jueves,0,Soleado,Ninguno,Ninguna,9,3
2024-09-20,Chancho a la Cruz,46,20,Viernes,1,Soleado,Ninguno,Ninguna,9,3
2024-09-21,Chancho a la Cruz,51,18,Sábado,1,Soleado,Ninguno,Ninguna,9,3
2024-09-22,Chancho a la Cruz,46,15,Domingo,1,Soleado,Ninguno,Ninguna,9,3
2024-09-23,Chancho a la Cruz,35,21,Lunes,0,Nublado,Ninguno,Ninguna,9,3
2024-09-24,Chancho a la Cruz,37,19,Martes,0,Soleado,Ninguno,Ninguna,9,3
2024-09-25,Chancho a la Cruz,45,20,Miércoles,0,Nublado,Ninguno,Descuento,9,3
2024-09-26,Chancho a la Cruz,31,19,Jueves,0,Soleado,Ninguno,Ninguna,9,3
2024-09-27,Chancho a la Cruz,46,17,Viernes,1,Nublado,Ninguno,Ninguna,9,3
2024-09-28,Chancho a la Cruz,46,17,Sábado,1,Soleado,Ninguno,Ninguna,9,3
2024-09-29,Chancho a la Cruz,53,23,Domingo,1,Nublado,Fiesta,Ninguna,9,3
2024-09-30,Chancho a la Cruz,33,0,Lunes,0,Soleado,Ninguno,Ninguna,9,3
2024-10-01,Chancho a la Cruz,33,20,Martes,0,Soleado,Ninguno,Ninguna,10,4
2024-10-02,Chancho a la Cruz,36,18,Miércoles,0,Soleado,Ninguno,Ninguna,10,4
2024-10-03,Chancho a la Cruz,43,20,Jueves,0,Nublado,Fiesta,Ninguna,10,4
2024-10-04,Chancho a la Cruz,54,20,Viernes,1,Soleado,Festival,Ninguna,10,4
2024-10-05,Chancho a la Cruz,46,19,Sábado,1,Soleado,Ninguno,Ninguna,10,4
2024-10-06,Chancho a la Cruz,46,19,Domingo,1,Nublado,Ninguno,Ninguna,10,4
2024-10-07,Chancho a la Cruz,32,19,Lunes,0,Lluvioso,Ninguno,Ninguna,10,4
2024-10-08,Chancho a la Cruz,33,19,Martes,0,Nublado,Ninguno,Ninguna,10,4
2024-10-09,Chancho a la Cruz,42,21,Miércoles,0,Nublado,Ninguno,2x1,10,4
2024-10-10,Chancho a la Cruz,34,21,Jueves,0,Soleado,Ninguno,Ninguna,10,4
2024-10-11,Chancho a la Cruz,51,19,Viernes,1,Lluvioso,Ninguno,Ninguna,10,4
2024-10-12,Chancho a la Cruz,55,15,Sábado,1,Soleado,Ninguno,Ninguna,10,4
2024-10-13,Chancho a la Cruz,49,20,Domingo,1,Soleado,Ninguno,Ninguna,10,4
2024-10-14,Chancho a la Cruz,39,18,Lunes,0,Soleado,Festival,Ninguna,10,4
2024-10-15,Chancho a la Cruz,35,17,Martes,0,Soleado,Ninguno,Ninguna,10,4
2024-10-16,Chancho a la Cruz,31,17,Miércoles,0,Lluvioso,Ninguno,Ninguna,10,4
2024-10-17,Chancho a la Cruz,36,21,Jueves,0,Nublado,Ninguno,Ninguna,10,4
2024-10-18,Chancho a la Cruz,46,19,Viernes,1,Soleado,Ninguno,Ninguna,10,4
2024-10-19,Chancho a la Cruz,51,18,Sábado,1,Soleado,Ninguno,Descuento,10,4
2024-10-20,Chancho a la Cruz,48,17,Domingo,1,Soleado,Ninguno,Ninguna,10,4
2024-10-21,Chancho a la Cruz,32,22,Lunes,0,Soleado,Ninguno,Ninguna,10,4
2024-10-22,Chancho a la Cruz,38,20,Martes,0,Soleado,Ninguno,Ninguna,10,4
2024-10-23,Chancho a la Cruz,38,17,Miércoles,0,Soleado,Ninguno,Ninguna,10,4
2024-10-24,Chancho a la Cruz,35,19,Jueves,0,Soleado,Ninguno,Ninguna,10,4
2024-10-25,Chancho a la Cruz,47,19,Viernes,1,Soleado,Ninguno,Ninguna,10,4
2024-10-26,Chancho a la Cruz,49,20,Sábado,1,Soleado,Ninguno,Ninguna,10,4
2024-10-27,Chancho a la Cruz,59,17,Domingo,1,Lluvioso,Festival,Ninguna,10,4
2024-10-28,Chancho a la Cruz,39,19,Lunes,0,Nublado,Ninguno,Ninguna,10,4
2024-10-29,Chancho a la Cruz,35,16,Martes,0,Soleado,Ninguno,Ninguna,10,4
2024-10-30,Chancho a la Cruz,41,20,Miércoles,0,Soleado,Ninguno,Ninguna,10,4
2024-10-31,Chancho a la Cruz,47,20,Jueves,0,Soleado,Ninguno,Descuento,10,4
2024-11-01,Chancho a la Cruz,46,17,Viernes,1,Nublado,Ninguno,2x1,11,4
2024-11-02,Chancho a la Cruz,51,19,Sábado,1,Nublado,Festival,Menu del Dia,11,4
2024-11-03,Chancho a la Cruz,39,18,Domingo,1,Soleado,Ninguno,Ninguna,11,4
2024-11-04,Chancho a la Cruz,24,17,Lunes,0,Soleado,Ninguno,Ninguna,11,4
2024-11-05,Chancho a la Cruz,19,20,Martes,0,Soleado,Ninguno,Ninguna,11,4
2024-11-06,Chancho a la Cruz,25,16,Miércoles,0,Soleado,Ninguno,Ninguna,11,4
2024-11-07,Chancho a la Cruz,18,17,Jueves,0,Nublado,Ninguno,Ninguna,11,4
2024-11-08,Chancho a la Cruz,43,17,Viernes,1,Soleado,Feriado,Ninguna,11,4
2024-11-09,Chancho a la Cruz,33,18,Sábado,1,Soleado,Ninguno,Ninguna,11,4
2024-11-10,Chancho a la Cruz,38,20,Domingo,1,Lluvioso,Ninguno,Ninguna,11,4
2024-11-11,Chancho a la Cruz,22,18,Lunes,0,Nublado,Ninguno,Ninguna,11,4
2024-11-12,Chancho a la Cruz,22,19,Martes,0,Nublado,Ninguno,Ninguna,11,4
2024-11-13,Chancho a la Cruz,24,18,Miércoles,0,Soleado,Ninguno,Ninguna,11,4
2024-11-14,Chancho a la Cruz,29,20,Jueves,0,Nublado,Fiesta,Ninguna,11,4
2024-11-15,Chancho a la Cruz,47,18,Viernes,1,Soleado,Ninguno,Descuento,11,4
2024-11-16,Chancho a la Cruz,35,19,Sábado,1,Nublado,Ninguno,Ninguna,11,4
2024-11-17,Chancho a la Cruz,37,18,Domingo,1,Soleado,Ninguno,Ninguna,11,4
2024-11-18,Chancho a la Cruz,24,19,Lunes,0,Soleado,Ninguno,Ninguna,11,4
2024-11-19,Chancho a la Cruz,26,22,Martes,0,Nublado,Ninguno,Ninguna,11,4
2024-11-20,Chancho a la Cruz,33,18,Miércoles,0,Soleado,Fiesta,Ninguna,11,4
2024-11-21,Chancho a la Cruz,18,17,Jueves,0,Lluvioso,Ninguno,Ninguna,11,4
2024-11-22,Chancho a la Cruz,36,22,Viernes,1,Nublado,Ninguno,Ninguna,11,4
2024-11-23,Chancho a la Cruz,38,18,Sábado,1,Nublado,Ninguno,Ninguna,11,4
2024-11-24,Chancho a la Cruz,42,19,Domingo,1,Soleado,Ninguno,Descuento,11,4
2024-11-25,Chancho a la Cruz,24,19,Lunes,0,Soleado,Ninguno,Ninguna,11,4
2024-11-26,Chancho a la Cruz,23,18,Martes,0,Soleado,Ninguno,Ninguna,11,4
2024-11-27,Chancho a la Cruz,28,15,Miércoles,0,Soleado,Feriado,Ninguna,11,4
2024-11-28,Chancho a la Cruz,25,20,Jueves,0,Soleado,Ninguno,Ninguna,11,4
2024-11-29,Chancho a la Cruz,34,18,Viernes,1,Lluvioso,Ninguno,Ninguna,11,4
2024-11-30,Chancho a la Cruz,36,20,Sábado,1,Nublado,Ninguno,Ninguna,11,4
2024-12-01,Chancho a la Cruz,39,20,Domingo,1,Soleado,Ninguno,Ninguna,12,4
2024-12-02,Chancho a la Cruz,25,18,Lunes,0,Lluvioso,Ninguno,Ninguna,12,4
2024-12-03,Chancho a la Cruz,26,20,Martes,0,Soleado,Ninguno,Ninguna,12,4
2024-12-04,Chancho a la Cruz,24,20,Miércoles,0,Nublado,Ninguno,Ninguna,12,4
2024-12-05,Chancho a la Cruz,23,20,Jueves,0,Soleado,Ninguno,Ninguna,12,4
2024-12-06,Chancho a la Cruz,47,17,Viernes,1,Soleado,Ninguno,2x1,12,4
2024-12-07,Chancho a la Cruz,45,20,Sábado,1,Soleado,Ninguno,Menu del Dia,12,4
2024-12-08,Chancho a la Cruz,35,23,Domingo,1,Lluvioso,Ninguno,Ninguna,12,4
2024-12-09,Chancho a la Cruz,25,17,Lunes,0,Lluvioso,Ninguno,Ninguna,12,4
2024-12-10,Chancho a la Cruz,23,0,Martes,0,Soleado,Ninguno,Ninguna,12,4
2024-12-11,Chancho a la Cruz,22,0,Miércoles,0,Nublado,Ninguno,Ninguna,12,4
2024-12-12,Chancho a la Cruz,36,20,Jueves,0,Nublado,Ninguno,2x1,12,4
2024-12-13,Chancho a la Cruz,39,16,Viernes,1,Soleado,Ninguno,Ninguna,12,4
2024-12-14,Chancho a la Cruz,37,17,Sábado,1,Nublado,Ninguno,Ninguna,12,4
2024-12-15,Chancho a la Cruz,50,21,Domingo,1,Soleado,Ninguno,2x1,12,4
2024-12-16,Chancho a la Cruz,23,20,Lunes,0,Soleado,Ninguno,Ninguna,12,4
2024-12-17,Chancho a la Cruz,35,20,Martes,0,Nublado,Ninguno,Descuento,12,4
2024-12-18,Chancho a la Cruz,25,21,Miércoles,0,Soleado,Ninguno,Ninguna,12,4
2024-12-19,Chancho a la Cruz,21,20,Jueves,0,Lluvioso,Ninguno,Ninguna,12,4
2024-12-20,Chancho a la Cruz,55,17,Viernes,1,Soleado,Feriado,Descuento,12,4
2024-12-21,Chancho a la Cruz,38,20,Sábado,1,Nublado,Ninguno,2x1,12,4
2024-12-22,Chancho a la Cruz,35,20,Domingo,1,Soleado,Ninguno,Ninguna,12,4
2024-12-23,Chancho a la Cruz,22,21,Lunes,0,Nublado,Ninguno,Ninguna,12,4
2024-12-24,Chancho a la Cruz,26,19,Martes,0,Nublado,Ninguno,Ninguna,12,4
2024-12-25,Chancho a la Cruz,21,19,Miércoles,0,Lluvioso,Ninguno,Ninguna,12,4
2024-12-26,Chancho a la Cruz,26,19,Jueves,0,Lluvioso,Ninguno,Ninguna,12,4
2024-12-27,Chancho a la Cruz,41,22,Viernes,1,Soleado,Ninguno,Ninguna,12,4
2024-12-28,Chancho a la Cruz,39,17,Sábado,1,Soleado,Ninguno,Ninguna,12,4
2024-12-29,Chancho a la Cruz,50,17,Domingo,1,Soleado,Festival,Ninguna,12,4
2024-12-30,Chancho a la Cruz,30,15,Lunes,0,Soleado,Fiesta,Ninguna,12,4
2024-01-01,Picante de Lengua,11,20,Lunes,0,Nublado,Ninguno,Ninguna,1,1
2024-01-02,Picante de Lengua,14,15,Martes,0,Soleado,Ninguno,Ninguna,1,1
2024-01-03,Picante de Lengua,13,15,Miércoles,0,Soleado,Ninguno,Ninguna,1,1
2024-01-04,Picante de Lengua,14,15,Jueves,0,Soleado,Ninguno,Ninguna,1,1
2024-01-05,Picante de Lengua,23,17,Viernes,1,Soleado,Ninguno,Ninguna,1,1
2024-01-06,Picante de Lengua,22,20,Sábado,1,Nublado,Ninguno,Ninguna,1,1
2024-01-07,Picante de Lengua,26,18,Domingo,1,Nublado,Festival,Ninguna,1,1
2024-01-08,Picante de Lengua,14,19,Lunes,0,Soleado,Ninguno,Ninguna,1,1
2024-01-09,Picante de Lengua,13,22,Martes,0,Nublado,Ninguno,Ninguna,1,1
2024-01-10,Picante de Lengua,12,21,Miércoles,0,Soleado,Ninguno,Ninguna,1,1
2024-01-11,Picante de Lengua,14,15,Jueves,0,Nublado,Ninguno,Ninguna,1,1
2024-01-12,Picante de Lengua,23,20,Viernes,1,Soleado,Ninguno,Ninguna,1,1
2024-01-13,Picante de Lengua,26,20,Sábado,1,Nublado,Festival,Ninguna,1,1
2024-01-14,Picante de Lengua,26,17,Domingo,1,Nublado,Ninguno,2x1,1,1
2024-01-15,Picante de Lengua,16,20,Lunes,0,Nublado,Ninguno,Ninguna,1,1
2024-01-16,Picante de Lengua,13,18,Martes,0,Soleado,Ninguno,Ninguna,1,1
2024-01-17,Picante de Lengua,12,19,Miércoles,0,Nublado,Ninguno,Ninguna,1,1
2024-01-18,Picante de Lengua,20,18,Jueves,0,Soleado,Ninguno,Descuento,1,1
2024-01-19,Picante de Lengua,32,18,Viernes,1,Soleado,Festival,Descuento,1,1
2024-01-20,Picante de Lengua,22,19,Sábado,1,Nublado,Ninguno,Ninguna,1,1
2024-01-21,Picante de Lengua,20,18,Domingo,1,Nublado,Ninguno,Ninguna,1,1
2024-01-22,Picante de Lengua,18,18,Lunes,0,Nublado,Ninguno,Menu del Dia,1,1
2024-01-23,Picante de Lengua,13,21,Martes,0,Soleado,Ninguno,Ninguna,1,1
2024-01-24,Picante de Lengua,19,19,Miércoles,0,Soleado,Festival,Ninguna,1,1
2024-01-25,Picante de Lengua,13,19,Jueves,0,Soleado,Ninguno,Ninguna,1,1
2024-01-26,Picante de Lengua,18,19,Viernes,1,Soleado,Ninguno,Ninguna,1,1
2024-01-27,Picante de Lengua,20,19,Sábado,1,Soleado,Ninguno,Ninguna,1,1
2024-01-28,Picante de Lengua,21,17,Domingo,1,Soleado,Ninguno,Ninguna,1,1
2024-01-29,Picante de Lengua,19,19,Lunes,0,Soleado,Ninguno,Menu del Dia,1,1
2024-01-30,Picante de Lengua,13,18,Martes,0,Soleado,Ninguno,Ninguna,1,1
2024-01-31,Picante de Lengua,14,18,Miércoles,0,Soleado,Ninguno,Ninguna,1,1
2024-02-01,Picante de Lengua,20,22,Jueves,0,Nublado,Feriado,Ninguna,2,1
2024-02-02,Picante de Lengua,20,21,Viernes,1,Lluvioso,Ninguno,Ninguna,2,1
2024-02-03,Picante de Lengua,19,18,Sábado,1,Nublado,Ninguno,Ninguna,2,1
2024-02-04,Picante de Lengua,21,17,Domingo,1,Soleado,Ninguno,Ninguna,2,1
2024-02-05,Picante de Lengua,13,17,Lunes,0,Soleado,Ninguno,Ninguna,2,1
2024-02-06,Picante de Lengua,13,15,Martes,0,Lluvioso,Ninguno,Ninguna,2,1
2024-02-07,Picante de Lengua,13,21,Miércoles,0,Nublado,Ninguno,Ninguna,2,1
2024-02-08,Picante de Lengua,12,17,Jueves,0,Nublado,Ninguno,Ninguna,2,1
2024-02-09,Picante de Lengua,21,18,Viernes,1,Soleado,Ninguno,Ninguna,2,1
